Load
Number of Bus,Name of Bus,Area Name of Load,Zone Name of Load,ID,Status,MW,Mvar,MVA,S MW,S Mvar,Dist Status,Dist MW Input,Dist Mvar Input
110236,CYPRESS 19 1,Coast,1,1,Closed,3.0100,0.75,3.10,3.01,0.75,Closed,0.00,0.00
110203,KATY 17 1,Coast,1,1,Closed,3.0100,0.22,3.02,3.01,0.22,Closed,0.00,0.00
220043,MIDKIFF 1 1,Far West,1,2,Closed,3.0100,1.05,3.19,3.01,1.05,Closed,0.00,0.00
220006,TERLINGUA 1 1,Far West,1,2,Closed,3.0100,0.83,3.12,3.01,0.83,Closed,0.00,0.00
111128,ROSHARON 2 1,Coast,1,1,Closed,3.0100,0.90,3.14,3.01,0.90,Closed,0.00,0.00
210073,PRIDDY 1 1,North Central,1,1,Closed,3.0100,0.90,3.14,3.01,0.90,Closed,0.00,0.00
210036,EVANT 2 1,North Central,1,1,Closed,3.0100,0.68,3.09,3.01,0.68,Closed,0.00,0.00
210015,VALLEY MILLS 2 1,North Central,1,1,Closed,3.0100,0.53,3.06,3.01,0.53,Closed,0.00,0.00
210010,CHINA SPRING 1 1,North Central,1,1,Closed,3.0100,1.05,3.19,3.01,1.05,Closed,0.00,0.00
130325,BLOOMING GROVE 3 1,North Central,1,1,Closed,3.0100,0.22,3.02,3.01,0.22,Closed,0.00,0.00
200111,PORT ISABEL 4 1,South,1,1,Closed,3.0100,0.60,3.07,3.01,0.60,Closed,0.00,0.00
190093,CANYON 7 1,North,1,1,Closed,3.0100,1.05,3.19,3.01,1.05,Closed,0.00,0.00
190091,CANYON 6 1,North,1,1,Closed,3.0100,0.75,3.10,3.01,0.75,Closed,0.00,0.00
170353,ROWLETT 5 1,North Central,1,1,Closed,3.0100,0.83,3.12,3.01,0.83,Closed,0.00,0.00
170136,CELINA 2 1,North Central,1,1,Closed,3.0100,0.90,3.14,3.01,0.90,Closed,0.00,0.00
160056,TYNAN 2 1,South,1,1,Closed,3.0100,0.90,3.14,3.01,0.90,Closed,0.00,0.00
160024,ORANGE GROVE 2 1,South,1,1,Closed,3.0100,0.30,3.03,3.01,0.30,Closed,0.00,0.00
260015,MIDLOTHIAN 2 1,North Central,1,1,Closed,3.0100,0.83,3.12,3.01,0.83,Closed,0.00,0.00
250283,ZAVALLA 3 1,East,1,1,Closed,3.0100,0.30,3.03,3.01,0.30,Closed,0.00,0.00
250253,EASTON 2 1,East,1,1,Closed,3.0100,0.38,3.03,3.01,0.38,Closed,0.00,0.00
110716,DANBURY 1 1,Coast,1,1,Closed,3.0100,0.30,3.03,3.01,0.30,Closed,0.00,0.00
250194,NECHES 2 1,East,1,1,Closed,3.0100,0.90,3.14,3.01,0.90,Closed,0.00,0.00
250024,MINEOLA 1 1,East,1,1,Closed,3.0100,1.05,3.19,3.01,1.05,Closed,0.00,0.00
240147,CISCO 1 1,North Central,1,2,Closed,3.0100,1.05,3.19,3.01,1.05,Closed,0.00,0.00
150134,KRUM 4 1,North Central,1,1,Closed,3.0100,0.83,3.12,3.01,0.83,Closed,0.00,0.00
230230,COLLEGE STATION 8 1,East,1,1,Closed,3.0100,0.83,3.12,3.01,0.83,Closed,0.00,0.00
150040,MUENSTER 2 1,North,1,1,Closed,3.0100,0.83,3.12,3.01,0.83,Closed,0.00,0.00
230175,REAGAN 2 1,North Central,1,1,Closed,2.9400,0.83,3.05,2.94,0.83,Closed,0.00,0.00
110645,SUGAR LAND 38 1,Coast,1,1,Closed,2.9400,0.45,2.97,2.94,0.45,Closed,0.00,0.00
230098,MADISONVILLE 2 1,Coast,1,1,Closed,2.9400,0.45,2.97,2.94,0.45,Closed,0.00,0.00
140250,LEANDER 7 1,South Central,1,1,Closed,2.9400,1.05,3.12,2.94,1.05,Closed,0.00,0.00
220067,ANDREWS 1 1,Far West,1,2,Closed,2.9400,0.98,3.10,2.94,0.98,Closed,0.00,0.00
210053,BURNET 4 1,South Central,1,1,Closed,2.9400,0.90,3.07,2.94,0.90,Closed,0.00,0.00
210050,BURNET 3 1,South Central,1,1,Closed,2.9400,0.98,3.10,2.94,0.98,Closed,0.00,0.00
210035,PURMELA 1 1,North Central,1,1,Closed,2.9400,0.98,3.10,2.94,0.98,Closed,0.00,0.00
130335,DAWSON 2 1,North Central,1,1,Closed,2.9400,0.38,2.96,2.94,0.38,Closed,0.00,0.00
130263,LANCASTER 26 1,North Central,1,1,Closed,2.9400,0.75,3.03,2.94,0.75,Closed,0.00,0.00
180041,FREER 2 1,South,1,1,Closed,2.9400,0.45,2.97,2.94,0.45,Closed,0.00,0.00
170414,GARLAND 75 1,North Central,1,1,Closed,2.9400,0.83,3.05,2.94,0.83,Closed,0.00,0.00
170413,GARLAND 74 1,North Central,1,1,Closed,2.9400,0.60,3.00,2.94,0.60,Closed,0.00,0.00
170381,MESQUITE 35 1,North Central,1,1,Closed,2.9400,0.90,3.07,2.94,0.90,Closed,0.00,0.00
170345,GARLAND 29 1,North Central,1,1,Closed,2.9400,0.90,3.07,2.94,0.90,Closed,0.00,0.00
170007,LINDSAY 2 1,North,1,1,Closed,2.9400,0.53,2.99,2.94,0.53,Closed,0.00,0.00
270163,MARTINDALE 3 1,South Central,1,1,Closed,2.9400,0.30,2.96,2.94,0.30,Closed,0.00,0.00
270142,WIMBERLEY 3 1,South Central,1,1,Closed,2.9400,0.53,2.99,2.94,0.53,Closed,0.00,0.00
270138,DRIFTWOOD 4 1,South Central,1,1,Closed,2.9400,0.60,3.00,2.94,0.60,Closed,0.00,0.00
160115,BLOOMINGTON 1 1,Coast,1,1,Closed,2.9400,0.68,3.02,2.94,0.68,Closed,0.00,0.00
150408,TOLAR 2 1,North Central,1,1,Closed,2.9400,0.22,2.95,2.94,0.22,Closed,0.00,0.00
110718,ANGLETON 3 1,Coast,1,1,Closed,2.9400,0.38,2.96,2.94,0.38,Closed,0.00,0.00
110715,ANGLETON 1 1,Coast,1,1,Closed,2.9400,0.68,3.02,2.94,0.68,Closed,0.00,0.00
120202,BOERNE 9 1,South Central,1,1,Closed,2.9400,1.05,3.12,2.94,1.05,Closed,0.00,0.00
250145,TROUP 2 1,East,1,1,Closed,2.9400,0.60,3.00,2.94,0.60,Closed,0.00,0.00
150043,RHOME 2 1,North Central,1,1,Closed,2.9400,0.38,2.96,2.94,0.38,Closed,0.00,0.00
120084,BOERNE 2 1,South Central,1,1,Closed,2.8600,0.60,2.92,2.86,0.60,Closed,0.00,0.00
230123,MILANO 2 1,South Central,1,1,Closed,2.8600,0.90,3.00,2.86,0.90,Closed,0.00,0.00
230108,NORMANGEE 1 1,East,1,1,Closed,2.8600,0.90,3.00,2.86,0.90,Closed,0.00,0.00
230048,WASHINGTON 4 1,South Central,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
220086,ODESSA 10 1,Far West,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
220059,COAHOMA 4 1,Far West,1,1,Closed,2.8600,0.45,2.90,2.86,0.45,Closed,0.00,0.00
220050,ODESSA 2 1,Far West,1,1,Closed,2.8600,0.68,2.94,2.86,0.68,Closed,0.00,0.00
120018,LEMING 1 1,South Central,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
110605,SUGAR LAND 3 1,Coast,1,1,Closed,2.8600,0.98,3.02,2.86,0.98,Closed,0.00,0.00
140048,THORNDALE 1 1,South Central,1,1,Closed,2.8600,0.22,2.87,2.86,0.22,Closed,0.00,0.00
140042,KINGSLAND 1 1,South Central,1,1,Closed,2.8600,0.68,2.94,2.86,0.68,Closed,0.00,0.00
210116,MARLIN 1 1,North Central,1,1,Closed,2.8600,0.15,2.86,2.86,0.15,Closed,0.00,0.00
210110,EDDY 1 1,North Central,1,1,Closed,2.8600,0.45,2.90,2.86,0.45,Closed,0.00,0.00
270025,SHINER 1 1,South Central,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
130261,LANCASTER 25 1,North Central,1,1,Closed,2.8600,0.68,2.94,2.86,0.68,Closed,0.00,0.00
190002,CANYON 1 1,North,1,1,Closed,2.8600,0.98,3.02,2.86,0.98,Closed,0.00,0.00
160079,WOODSBORO 2 1,South,1,1,Closed,2.8600,0.75,2.96,2.86,0.75,Closed,0.00,0.00
170441,AUBREY 5 1,North Central,1,1,Closed,2.8600,0.15,2.86,2.86,0.15,Closed,0.00,0.00
170374,GARLAND 49 1,North Central,1,1,Closed,2.8600,0.15,2.86,2.86,0.15,Closed,0.00,0.00
170083,SANGER 5 1,North Central,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
110158,KATY 1 1,Coast,1,1,Closed,2.8600,0.75,2.96,2.86,0.75,Closed,0.00,0.00
270070,SMILEY 1 1,South Central,1,1,Closed,2.8600,0.60,2.92,2.86,0.60,Closed,0.00,0.00
270036,HARWOOD 1 1,South Central,1,1,Closed,2.8600,0.30,2.88,2.86,0.30,Closed,0.00,0.00
270018,FLATONIA 1 1,South Central,1,1,Closed,2.8600,0.45,2.90,2.86,0.45,Closed,0.00,0.00
160059,BISHOP 2 1,South,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
110233,CYPRESS 16 1,Coast,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
250254,HENDERSON 8 1,East,1,1,Closed,2.8600,0.22,2.87,2.86,0.22,Closed,0.00,0.00
250188,RATCLIFF 2 1,East,1,1,Closed,2.8600,0.75,2.96,2.86,0.75,Closed,0.00,0.00
250183,GRAPELAND 3 1,East,1,1,Closed,2.8600,0.53,2.91,2.86,0.53,Closed,0.00,0.00
250133,REKLAW 1 1,East,1,1,Closed,2.8600,0.68,2.94,2.86,0.68,Closed,0.00,0.00
250106,WINFIELD 3 1,East,1,1,Closed,2.8600,0.22,2.87,2.86,0.22,Closed,0.00,0.00
110148,BROOKSHIRE 5 1,Coast,1,1,Closed,2.8600,0.22,2.87,2.86,0.22,Closed,0.00,0.00
240157,OVALO 3 1,West,1,1,Closed,2.8600,0.83,2.98,2.86,0.83,Closed,0.00,0.00
240101,RULE 1 1,North,1,1,Closed,2.8600,0.75,2.96,2.86,0.75,Closed,0.00,0.00
240076,ABILENE 2 1,West,1,1,Closed,2.8600,0.45,2.90,2.86,0.45,Closed,0.00,0.00
120106,BANDERA 2 1,South Central,1,1,Closed,2.8600,0.68,2.94,2.86,0.68,Closed,0.00,0.00
230181,CENTERVILLE 1 1,East,1,1,Closed,2.7900,0.53,2.84,2.79,0.53,Closed,0.00,0.00
230171,LEONA 2 1,East,1,1,Closed,2.7900,0.60,2.85,2.79,0.60,Closed,0.00,0.00
220010,FORT DAVIS 1 1,Far West,1,1,Closed,2.7900,0.68,2.87,2.79,0.68,Closed,0.00,0.00
210269,TEMPLE 2 1,North Central,1,1,Closed,2.7900,0.98,2.96,2.79,0.98,Closed,0.00,0.00
210222,CRAWFORD 4 1,North Central,1,1,Closed,2.7900,0.75,2.89,2.79,0.75,Closed,0.00,0.00
210114,SATIN 1 1,North Central,1,1,Closed,2.7900,0.30,2.81,2.79,0.30,Closed,0.00,0.00
140025,PAIGE 2 1,South Central,1,1,Closed,2.7900,0.75,2.89,2.79,0.75,Closed,0.00,0.00
210032,BERTRAM 3 1,South Central,1,1,Closed,2.7900,0.45,2.83,2.79,0.45,Closed,0.00,0.00
200065,COMBES 1 1,South,1,1,Closed,2.7900,0.83,2.91,2.79,0.83,Closed,0.00,0.00
190138,MOBEETIE 1 1,North,1,1,Closed,2.7900,0.83,2.91,2.79,0.83,Closed,0.00,0.00
190006,AMARILLO 3 1,North,1,1,Closed,2.7900,0.90,2.93,2.79,0.90,Closed,0.00,0.00
130222,LANCASTER 15 1,North Central,1,1,Closed,2.7900,0.68,2.87,2.79,0.68,Closed,0.00,0.00
130185,MESQUITE 24 1,North Central,1,1,Closed,2.7900,0.98,2.96,2.79,0.98,Closed,0.00,0.00
110252,KATY 49 1,Coast,1,1,Closed,2.7900,0.38,2.82,2.79,0.38,Closed,0.00,0.00
110159,SEALY 3 1,Coast,1,1,Closed,2.7900,0.98,2.96,2.79,0.98,Closed,0.00,0.00
270067,PANDORA 1 1,South Central,1,1,Closed,2.7900,0.83,2.91,2.79,0.83,Closed,0.00,0.00
270026,SHINER 2 1,South Central,1,1,Closed,2.7900,0.60,2.85,2.79,0.60,Closed,0.00,0.00
160011,ARANSAS PASS 1 1,South,1,1,Closed,2.7900,0.22,2.80,2.79,0.22,Closed,0.00,0.00
150393,CRESSON 4 1,North Central,1,1,Closed,2.7900,0.90,2.93,2.79,0.90,Closed,0.00,0.00
250256,MURCHISON 4 1,East,1,1,Closed,2.7900,0.83,2.91,2.79,0.83,Closed,0.00,0.00
250176,ELKHART 2 1,East,1,1,Closed,2.7900,0.98,2.96,2.79,0.98,Closed,0.00,0.00
250100,DIKE 1 1,East,1,1,Closed,2.7900,0.68,2.87,2.79,0.68,Closed,0.00,0.00
120166,BERGHEIM 2 1,South Central,1,1,Closed,2.7900,0.38,2.82,2.79,0.38,Closed,0.00,0.00
240287,HASKELL 2 2,North,1,1,Closed,2.7900,0.90,2.93,2.79,0.90,Closed,0.00,0.00
270127,SPRING BRANCH 5 1,South Central,1,1,Closed,2.7900,0.75,2.89,2.79,0.75,Closed,0.00,0.00
240025,LAUGHLIN A F B 4 1,South,1,1,Closed,2.7900,0.68,2.87,2.79,0.68,Closed,0.00,0.00
230244,KIRVIN 1 1,East,1,1,Closed,2.7900,0.75,2.89,2.79,0.75,Closed,0.00,0.00
230191,RICHARDS 2 1,East,1,1,Closed,2.7900,0.68,2.87,2.79,0.68,Closed,0.00,0.00
120074,KENDALIA 1 1,South Central,1,1,Closed,2.7100,0.45,2.75,2.71,0.45,Closed,0.00,0.00
120045,LEMING 3 1,South Central,1,1,Closed,2.7100,0.38,2.74,2.71,0.38,Closed,0.00,0.00
110620,SUGAR LAND 14 1,Coast,1,1,Closed,2.7100,0.83,2.83,2.71,0.83,Closed,0.00,0.00
140030,RED ROCK 2 1,South Central,1,1,Closed,2.7100,0.98,2.88,2.71,0.98,Closed,0.00,0.00
210082,DE LEON 2 1,North Central,1,1,Closed,2.7100,0.53,2.76,2.71,0.53,Closed,0.00,0.00
180091,LAREDO 30 1,South,1,1,Closed,2.7100,0.83,2.83,2.71,0.83,Closed,0.00,0.00
130214,DESOTO 8 1,North Central,1,1,Closed,2.7100,0.90,2.86,2.71,0.90,Closed,0.00,0.00
260131,LILLIAN 2 1,North Central,1,1,Closed,2.7100,0.83,2.83,2.71,0.83,Closed,0.00,0.00
250196,RUSK 3 1,East,1,1,Closed,2.7100,0.45,2.75,2.71,0.45,Closed,0.00,0.00
240209,TRENT 1 2,West,1,1,Closed,2.7100,0.60,2.78,2.71,0.60,Closed,0.00,0.00
120145,FLORESVILLE 2 1,South Central,1,1,Closed,2.7100,0.90,2.86,2.71,0.90,Closed,0.00,0.00
240063,TYE 1 1,West,1,1,Closed,2.7100,0.38,2.74,2.71,0.38,Closed,0.00,0.00
120110,COMFORT 4 1,South Central,1,1,Closed,2.7100,0.75,2.81,2.71,0.75,Closed,0.00,0.00
120103,MEDINA 1 1,South Central,1,1,Closed,2.7100,0.45,2.75,2.71,0.45,Closed,0.00,0.00
110349,ALVIN 4 1,Coast,1,1,Closed,2.6400,0.53,2.69,2.64,0.53,Closed,0.00,0.00
140251,LIBERTY HILL 2 1,South Central,1,1,Closed,2.6400,0.83,2.77,2.64,0.83,Closed,0.00,0.00
120027,YANCEY 1 1,South Central,1,1,Closed,2.6400,0.75,2.74,2.64,0.75,Closed,0.00,0.00
220008,IRAAN 1 1,Far West,1,1,Closed,2.6400,0.38,2.67,2.64,0.38,Closed,0.00,0.00
140033,PAIGE 3 1,South Central,1,1,Closed,2.6400,0.90,2.79,2.64,0.90,Closed,0.00,0.00
140026,SMITHVILLE 3 1,South Central,1,1,Closed,2.6400,0.30,2.66,2.64,0.30,Closed,0.00,0.00
210044,LAMPASAS 3 1,West,1,1,Closed,2.6400,0.30,2.66,2.64,0.30,Closed,0.00,0.00
200148,PORT MANSFIELD 1 1,South,1,1,Closed,2.6400,0.22,2.65,2.64,0.22,Closed,0.00,0.00
111094,DICKINSON 4 1,Coast,1,1,Closed,2.6400,0.60,2.71,2.64,0.60,Closed,0.00,0.00
200130,SAN JUAN 3 1,South,1,1,Closed,2.6400,0.53,2.69,2.64,0.53,Closed,0.00,0.00
200049,EDINBURG 1 1,South,1,1,Closed,2.6400,0.22,2.65,2.64,0.22,Closed,0.00,0.00
190041,QUITAQUE 1 1,North,1,1,Closed,2.6400,0.30,2.66,2.64,0.30,Closed,0.00,0.00
130250,RED OAK 1 1,North Central,1,1,Closed,2.6400,0.68,2.73,2.64,0.68,Closed,0.00,0.00
111024,WALLISVILLE 3 1,Coast,1,1,Closed,2.6400,0.68,2.73,2.64,0.68,Closed,0.00,0.00
190005,UMBARGER 1 1,North,1,1,Closed,2.6400,0.53,2.69,2.64,0.53,Closed,0.00,0.00
170349,GARLAND 33 1,North Central,1,1,Closed,2.6400,0.60,2.71,2.64,0.60,Closed,0.00,0.00
170326,GARLAND 15 1,North Central,1,1,Closed,2.6400,0.53,2.69,2.64,0.53,Closed,0.00,0.00
170074,KLONDIKE 1 1,North Central,1,1,Closed,2.6400,0.68,2.73,2.64,0.68,Closed,0.00,0.00
170021,COMMERCE 2 1,North Central,1,1,Closed,2.6400,0.90,2.79,2.64,0.90,Closed,0.00,0.00
110161,SEALY 4 2,Coast,1,1,Closed,2.6400,0.22,2.65,2.64,0.22,Closed,0.00,0.00
160082,PETTUS 1 1,South Central,1,1,Closed,2.6400,0.15,2.64,2.64,0.15,Closed,0.00,0.00
270004,JOHNSON CITY 2 1,South Central,1,1,Closed,2.6400,0.53,2.69,2.64,0.53,Closed,0.00,0.00
160015,SINTON 1 1,South,1,1,Closed,2.6400,0.15,2.64,2.64,0.15,Closed,0.00,0.00
120257,ATASCOSA 4 1,South Central,1,1,Closed,2.6400,0.22,2.65,2.64,0.22,Closed,0.00,0.00
250338,WELLS 2 1,East,1,1,Closed,2.6400,0.30,2.66,2.64,0.30,Closed,0.00,0.00
250110,FAIRFIELD 1 1,East,1,1,Closed,2.6400,0.30,2.66,2.64,0.30,Closed,0.00,0.00
240178,KNICKERBOCKER 6 1,West,1,1,Closed,2.6400,0.45,2.68,2.64,0.45,Closed,0.00,0.00
240110,BRADY 2 1,West,1,1,Closed,2.6400,0.22,2.65,2.64,0.22,Closed,0.00,0.00
240060,DYESS AFB 1 1,West,1,1,Closed,2.6400,0.75,2.74,2.64,0.75,Closed,0.00,0.00
110144,SAN FELIPE 2 1,Coast,1,1,Closed,2.6400,0.30,2.66,2.64,0.30,Closed,0.00,0.00
120096,INGRAM 2 1,West,1,1,Closed,2.6400,0.53,2.69,2.64,0.53,Closed,0.00,0.00
230155,TEAGUE 1 1,East,1,1,Closed,2.5600,0.38,2.59,2.56,0.38,Closed,0.00,0.00
230051,PRAIRIE VIEW 2 1,Coast,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
210310,GATESVILLE 8 1,North Central,1,1,Closed,2.5600,0.68,2.65,2.56,0.68,Closed,0.00,0.00
210235,FLORENCE 2 1,South Central,1,1,Closed,2.5600,0.22,2.57,2.56,0.22,Closed,0.00,0.00
210233,MC GREGOR 4 1,North Central,1,1,Closed,2.5600,0.90,2.71,2.56,0.90,Closed,0.00,0.00
210113,LOTT 3 1,South Central,1,1,Closed,2.5600,0.15,2.56,2.56,0.15,Closed,0.00,0.00
270049,CUERO 2 1,South Central,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
130337,COOLIDGE 2 1,North Central,1,1,Closed,2.5600,0.30,2.58,2.56,0.30,Closed,0.00,0.00
200152,LA FERIA 4 1,South,1,1,Closed,2.5600,0.75,2.67,2.56,0.75,Closed,0.00,0.00
110041,EGYPT 1 1,Coast,1,1,Closed,2.5600,0.53,2.61,2.56,0.53,Closed,0.00,0.00
130244,LANCASTER 18 1,North Central,1,1,Closed,2.5600,0.30,2.58,2.56,0.30,Closed,0.00,0.00
110522,TOMBALL 16 1,Coast,1,1,Closed,2.5600,0.30,2.58,2.56,0.30,Closed,0.00,0.00
110499,KENDLETON 2 1,Coast,1,1,Closed,2.5600,0.83,2.69,2.56,0.83,Closed,0.00,0.00
110950,ROSENBERG 6 1,Coast,1,1,Closed,2.5600,0.68,2.65,2.56,0.68,Closed,0.00,0.00
170060,WOLFE CITY 1 1,North,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
160169,POINT COMFORT 3 1,Coast,1,1,Closed,2.5600,0.68,2.65,2.56,0.68,Closed,0.00,0.00
250158,BOGATA 1 1,East,1,1,Closed,2.5600,0.45,2.60,2.56,0.45,Closed,0.00,0.00
160055,SANDIA 3 1,South,1,1,Closed,2.5600,0.83,2.69,2.56,0.83,Closed,0.00,0.00
160014,ORANGE GROVE 1 1,South,1,1,Closed,2.5600,0.68,2.65,2.56,0.68,Closed,0.00,0.00
260011,LEROY 1 1,North Central,1,1,Closed,2.5600,0.30,2.58,2.56,0.30,Closed,0.00,0.00
110723,ANGLETON 5 1,Coast,1,1,Closed,2.5600,0.68,2.65,2.56,0.68,Closed,0.00,0.00
120204,HELOTES 4 1,South Central,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
120196,NORDHEIM 1 1,South Central,1,1,Closed,2.5600,0.53,2.61,2.56,0.53,Closed,0.00,0.00
250139,EASTON 1 1,East,1,1,Closed,2.5600,0.15,2.56,2.56,0.15,Closed,0.00,0.00
250135,CUSHING 4 1,East,1,1,Closed,2.5600,0.83,2.69,2.56,0.83,Closed,0.00,0.00
120183,POTEET 4 1,South,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
250108,BRASHEAR 2 1,East,1,1,Closed,2.5600,0.68,2.65,2.56,0.68,Closed,0.00,0.00
250103,HAWKINS 2 1,East,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
250053,WODEN 1 1,East,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
150184,JOSHUA 2 1,North Central,1,1,Closed,2.5600,0.75,2.67,2.56,0.75,Closed,0.00,0.00
240192,5_3_2021 1,North Central,1,1,Closed,2.5600,0.75,2.67,2.56,0.75,Closed,0.00,0.00
240086,KNICKERBOCKER 3 1,West,1,1,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
240052,DEL RIO 7 1,West,1,2,Closed,2.5600,0.60,2.63,2.56,0.60,Closed,0.00,0.00
110651,SUGAR LAND 43 1,Coast,1,1,Closed,2.4900,0.90,2.65,2.49,0.90,Closed,0.00,0.00
230144,FRANKLIN 1 1,East,1,1,Closed,2.4900,0.45,2.53,2.49,0.45,Closed,0.00,0.00
230143,CALVERT 3 1,East,1,1,Closed,2.4900,0.53,2.55,2.49,0.53,Closed,0.00,0.00
230007,SHERIDAN 1 1,South Central,1,1,Closed,2.4900,0.53,2.55,2.49,0.53,Closed,0.00,0.00
120038,MOORE 1 1,South Central,1,1,Closed,2.4900,0.53,2.55,2.49,0.53,Closed,0.00,0.00
210287,LOMETA 5 1,West,1,1,Closed,2.4900,0.83,2.62,2.49,0.83,Closed,0.00,0.00
110312,PORTER 5 1,Coast,1,1,Closed,2.4900,0.68,2.58,2.49,0.68,Closed,0.00,0.00
140027,SMITHVILLE 4 1,South Central,1,1,Closed,2.4900,0.30,2.51,2.49,0.30,Closed,0.00,0.00
210007,CRANFILLS GAP 2 1,North Central,1,1,Closed,2.4900,0.75,2.60,2.49,0.75,Closed,0.00,0.00
200071,PENITAS 1 1,South,1,1,Closed,2.4900,0.53,2.55,2.49,0.53,Closed,0.00,0.00
200070,SANTA MARIA 2 1,South,1,1,Closed,2.4900,0.38,2.52,2.49,0.38,Closed,0.00,0.00
130260,DESOTO 31 1,North Central,1,1,Closed,2.4900,0.45,2.53,2.49,0.45,Closed,0.00,0.00
130200,MESQUITE 33 1,North Central,1,1,Closed,2.4900,0.75,2.60,2.49,0.75,Closed,0.00,0.00
170496,CUMBY 2 1,East,1,1,Closed,2.4900,0.75,2.60,2.49,0.75,Closed,0.00,0.00
130034,WORTHAM 1 1,East,1,1,Closed,2.4900,0.15,2.49,2.49,0.15,Closed,0.00,0.00
170047,RAVENNA 2 1,North,1,1,Closed,2.4900,0.30,2.51,2.49,0.30,Closed,0.00,0.00
270079,NORDHEIM 3 1,South Central,1,1,Closed,2.4900,0.83,2.62,2.49,0.83,Closed,0.00,0.00
270007,STONEWALL 3 1,West,1,1,Closed,2.4900,0.90,2.65,2.49,0.90,Closed,0.00,0.00
160042,BEN BOLT 2 1,South,1,1,Closed,2.4900,0.30,2.51,2.49,0.30,Closed,0.00,0.00
260004,ITASCA 1 1,North Central,1,1,Closed,2.4900,0.45,2.53,2.49,0.45,Closed,0.00,0.00
110227,KATY 32 1,Coast,1,1,Closed,2.4900,0.45,2.53,2.49,0.45,Closed,0.00,0.00
250152,BLOSSOM 2 1,North,1,1,Closed,2.4900,0.38,2.52,2.49,0.38,Closed,0.00,0.00
150256,ROANOKE 1 1,North Central,1,1,Closed,2.4900,0.60,2.56,2.49,0.60,Closed,0.00,0.00
240112,MASON 1 1,West,1,1,Closed,2.4900,0.83,2.62,2.49,0.83,Closed,0.00,0.00
150048,STEPHENVILLE 1 1,North Central,1,1,Closed,2.4900,0.60,2.56,2.49,0.60,Closed,0.00,0.00
120082,COMFORT 1 1,South Central,1,1,Closed,2.4100,0.60,2.48,2.41,0.60,Closed,0.00,0.00
230146,HEARNE 3 1,East,1,1,Closed,2.4100,0.83,2.55,2.41,0.83,Closed,0.00,0.00
120076,WILLOW CITY 1 1,West,1,1,Closed,2.4100,0.75,2.52,2.41,0.75,Closed,0.00,0.00
230059,CAT SPRING 2 1,South Central,1,1,Closed,2.4100,0.68,2.50,2.41,0.68,Closed,0.00,0.00
220068,MONAHANS 1 1,Far West,1,2,Closed,2.4100,0.68,2.50,2.41,0.68,Closed,0.00,0.00
110196,KATY 12 1,Coast,1,1,Closed,2.4100,0.53,2.47,2.41,0.53,Closed,0.00,0.00
140043,MARBLE FALLS 1 1,South Central,1,1,Closed,2.4100,0.60,2.48,2.41,0.60,Closed,0.00,0.00
210103,EARLY 2 1,North Central,1,1,Closed,2.4100,0.75,2.52,2.41,0.75,Closed,0.00,0.00
210084,CARLTON 2 1,North Central,1,1,Closed,2.4100,0.68,2.50,2.41,0.68,Closed,0.00,0.00
210041,LOMETA 4 1,West,1,1,Closed,2.4100,0.75,2.52,2.41,0.75,Closed,0.00,0.00
130243,DESOTO 26 1,North Central,1,1,Closed,2.4100,0.30,2.43,2.41,0.30,Closed,0.00,0.00
110280,CYPRESS 29 1,Coast,1,1,Closed,2.4100,0.60,2.48,2.41,0.60,Closed,0.00,0.00
170504,WOLFE CITY 3 1,North,1,1,Closed,2.4100,0.53,2.47,2.41,0.53,Closed,0.00,0.00
170416,GARLAND 77 1,North Central,1,1,Closed,2.4100,0.75,2.52,2.41,0.75,Closed,0.00,0.00
110077,DANEVANG 2 1,Coast,1,1,Closed,2.4100,0.45,2.45,2.41,0.45,Closed,0.00,0.00
170071,HONEY GROVE 1 1,North,1,1,Closed,2.4100,0.83,2.55,2.41,0.83,Closed,0.00,0.00
170033,LONE OAK 3 1,East,1,1,Closed,2.4100,0.83,2.55,2.41,0.83,Closed,0.00,0.00
170020,LADONIA 1 1,North Central,1,1,Closed,2.4100,0.60,2.48,2.41,0.60,Closed,0.00,0.00
270136,DRIPPING SPRINGS 8 1,South Central,1,1,Closed,2.4100,0.75,2.52,2.41,0.75,Closed,0.00,0.00
