UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
7224,110998,BELLAIRE 31 1,111174,SUGAR LAND 76 1,1,Closed,Line,NO,0.00213,0.01227,0.04827,316.100001,316.100001,316.100001
7225,110388,HIGHLANDS 1 2,110387,HIGHLANDS 1 1,1,Closed,Transformer,YES,0.00136,0.04861,0,316.100001,316.100001,316.100001
7226,160137,TIVOLI 2 1,160235,TIVOLI 5 2,1,Closed,Line,NO,0.00098,0.0066,0.00213,316.199994,316.199994,316.199994
7227,150392,ALEDO 4 1,150412,WEATHERFORD 7 1,2,Closed,Line,NO,0.0014,0.00838,0.00516,316.199994,316.199994,316.199994
7228,150392,ALEDO 4 1,150412,WEATHERFORD 7 1,1,Closed,Line,NO,0.0014,0.00838,0.00516,316.199994,316.199994,316.199994
7229,120175,PEARSALL 5 1,120448,PEARSALL 6 2,1,Closed,Line,NO,0.00121,0.00848,0.00416,316.199994,316.199994,316.199994
7230,120153,KERRVILLE 5 1,120164,COMFORT 6 1,1,Closed,Line,NO,0.00357,0.02002,0.03495,316.199994,316.199994,316.199994
7231,120038,MOORE 1 1,120040,MOORE 2 1,1,Closed,Line,NO,0.00328,0.02203,0.02518,316.300011,316.300011,316.300011
7232,200047,RIO HONDO 2 1,200191,RIO HONDO 4 2,1,Closed,Line,NO,0.00238,0.0131,0.00474,316.300011,316.300011,316.300011
7233,180136,LOPENO 3 2,180135,LOPENO 3 1,1,Closed,Transformer,YES,0.0005,0.03177,0,316.300011,316.300011,316.300011
7234,170074,KLONDIKE 1 1,170079,ROXTON 1 1,1,Closed,Line,NO,0.00512,0.03343,0.04211,316.300011,316.300011,316.300011
7235,160021,SKIDMORE 1 1,160026,MATHIS 2 1,1,Closed,Line,NO,0.00242,0.01562,0.07641,316.300011,316.300011,316.300011
7236,110750,HUFFMAN 2 1,110866,CROSBY 1 1,1,Closed,Line,NO,0.00317,0.01708,0.01277,316.300011,316.300011,316.300011
7237,200036,MISSION 7 1,200071,PENITAS 1 1,1,Closed,Line,NO,0.00306,0.01606,0.03689,316.400003,316.400003,316.400003
7238,150118,THROCKMORTON 1 1,240292,WEINERT 2 1,1,Closed,Line,NO,0.01383,0.0874,0.03507,316.400003,316.400003,316.400003
7239,111259,BOLING 1 1,111260,BOLING 1 2,1,Closed,Transformer,YES,0.00107,0.03219,0,316.499996,316.499996,316.499996
7240,250132,GALLATIN 3 1,250133,REKLAW 1 1,1,Closed,Line,NO,0.00403,0.01845,0.02025,316.499996,316.499996,316.499996
7241,140189,PFLUGERVILLE 5 1,140194,ROUND ROCK 6 1,1,Closed,Line,NO,0.00289,0.01472,0.00315,316.599989,316.599989,316.599989
7242,140011,ELGIN 3 1,140014,BASTROP 1 1,1,Closed,Line,NO,0.00357,0.02121,0.04244,316.599989,316.599989,316.599989
7243,200016,WESLACO 6 1,200010,WESLACO 5 1,1,Closed,Line,NO,0.00127,0.00642,0.00182,316.599989,316.599989,316.599989
7244,250023,LARUE 3 1,250172,MONTALBA 1 1,1,Closed,Line,NO,0.00557,0.03322,0.02358,316.599989,316.599989,316.599989
7245,170046,BELLS 1 1,170066,KEMP 6 1,1,Closed,Line,NO,0.00227,0.01299,0.00306,316.700006,316.700006,316.700006
7246,150412,WEATHERFORD 7 1,150370,WEATHERFORD 4 2,2,Closed,Line,NO,0.00154,0.00813,0.00186,316.700006,316.700006,316.700006
7247,150412,WEATHERFORD 7 1,150370,WEATHERFORD 4 2,1,Closed,Line,NO,0.00154,0.00813,0.00186,316.700006,316.700006,316.700006
7248,120319,HELOTES 14 1,120311,SAN ANTONIO 28 1,1,Closed,Line,NO,0.00201,0.01032,0.0065,316.899991,316.899991,316.899991
7249,120416,UNIVERSAL CITY 13 2,120418,UNIVERSAL CITY 14 1,1,Closed,Line,NO,0.00288,0.0168,0.00678,317.000008,317.000008,317.000008
7250,111106,PASADENA 3 2,111105,PASADENA 3 1,1,Closed,Transformer,YES,0.00188,0.0444,0,317.1,317.1,317.1
7251,110458,LEAGUE CITY 4 1,110445,WEBSTER 4 1,2,Closed,Line,NO,0.00235,0.01233,0.00564,317.1,317.1,317.1
7252,110458,LEAGUE CITY 4 1,110445,WEBSTER 4 1,1,Closed,Line,NO,0.00235,0.01233,0.00564,317.1,317.1,317.1
7253,120427,CIBOLO 5 1,120416,UNIVERSAL CITY 13 2,1,Closed,Line,NO,0.00134,0.00914,0.00588,317.199993,317.199993,317.199993
7254,160175,POINT COMFORT 4 1,160292,POINT COMFORT 7 1,1,Closed,Line,NO,0.00162,0.01035,0.00917,317.199993,317.199993,317.199993
7255,230079,NAVASOTA 1 1,230212,NAVASOTA 4 1,2,Closed,Line,NO,0.00273,0.01608,0.00767,317.30001,317.30001,317.30001
7256,230079,NAVASOTA 1 1,230212,NAVASOTA 4 1,1,Closed,Line,NO,0.00273,0.01608,0.00767,317.30001,317.30001,317.30001
7257,111189,CYPRESS 54 1,111193,CYPRESS 54 5,1,Closed,Transformer,YES,0.00067,0.03572,0,317.30001,317.30001,317.30001
7258,190076,IRA 2 1,190113,IRA 3 2,1,Closed,Line,NO,0.00461,0.02619,0.01192,317.400002,317.400002,317.400002
7259,111045,CYPRESS 51 1,111036,CYPRESS 45 2,2,Closed,Line,NO,0.00198,0.01133,0.00456,317.400002,317.400002,317.400002
7260,111045,CYPRESS 51 1,111036,CYPRESS 45 2,1,Closed,Line,NO,0.00198,0.01133,0.00456,317.400002,317.400002,317.400002
7261,150037,ROSSTON 2 1,150254,ARGYLE 3 1,2,Closed,Line,NO,0.01157,0.06865,0.04501,317.600012,317.600012,317.600012
7262,220152,IMPERIAL 1 1,220194,FORT STOCKTON 3 1,1,Closed,Line,NO,0.01178,0.05376,0.02446,317.600012,317.600012,317.600012
7263,150037,ROSSTON 2 1,150254,ARGYLE 3 1,1,Closed,Line,NO,0.01157,0.06865,0.04501,317.600012,317.600012,317.600012
7264,150213,FORT WORTH 12 1,150219,FORT WORTH 16 1,2,Closed,Line,NO,0.00131,0.0073,0.01091,317.600012,317.600012,317.600012
7265,150213,FORT WORTH 12 1,150219,FORT WORTH 16 1,1,Closed,Line,NO,0.00131,0.0073,0.01091,317.600012,317.600012,317.600012
7266,230054,PRAIRIE VIEW 3 1,230051,PRAIRIE VIEW 2 1,2,Closed,Line,NO,0.00207,0.01438,0.00896,317.700005,317.700005,317.700005
7267,230054,PRAIRIE VIEW 3 1,230051,PRAIRIE VIEW 2 1,1,Closed,Line,NO,0.00207,0.01438,0.00896,317.700005,317.700005,317.700005
7268,110927,WILLIS 5 2,110926,WILLIS 5 1,1,Closed,Transformer,YES,0.00133,0.03919,0,317.700005,317.700005,317.700005
7269,130015,BARDWELL 1 1,130322,RED OAK 8 1,1,Closed,Line,NO,0.01657,0.08845,0.03564,317.700005,317.700005,317.700005
7270,170079,ROXTON 1 1,170459,ROXTON 2 1,1,Closed,Line,NO,0.00235,0.0116,0.00397,317.700005,317.700005,317.700005
7271,150380,MINERAL WELLS 6 1,150368,MINERAL WELLS 3 2,1,Closed,Line,NO,0.00127,0.00731,0.00664,317.700005,317.700005,317.700005
7272,210042,LAMPASAS 2 1,210054,BRIGGS 1 1,1,Closed,Line,NO,0.00517,0.03407,0.09471,317.799997,317.799997,317.799997
7273,210343,GOLDTHWAITE 6 2,210025,LOMETA 1 1,1,Closed,Line,NO,0.00311,0.02022,0.0105,317.799997,317.799997,317.799997
7274,200032,MISSION 3 1,200042,MCALLEN 4 1,1,Closed,Line,NO,0.00168,0.01112,0.00375,317.799997,317.799997,317.799997
7275,250212,JACKSONVILLE 3 1,250258,JACKSONVILLE 4 2,1,Closed,Line,NO,0.00222,0.01118,0.00585,317.799997,317.799997,317.799997
7276,130318,WAXAHACHIE 3 1,260016,FORRESTON 1 1,1,Closed,Line,NO,0.0061,0.04017,0.01076,317.89999,317.89999,317.89999
7277,210045,LAMPASAS 4 1,210042,LAMPASAS 2 1,1,Closed,Line,NO,0.00098,0.00539,0.00233,318.000007,318.000007,318.000007
7278,200119,OLMITO 10 1,200114,OLMITO 9 1,1,Closed,Line,NO,0.00195,0.01004,0.06991,318.000007,318.000007,318.000007
7279,190028,GROOM 1 1,190184,GROOM 3 2,1,Closed,Line,NO,0.00769,0.04835,0.01433,318.000007,318.000007,318.000007
7280,170074,KLONDIKE 1 1,250098,SULPHUR SPRINGS 2 1,1,Closed,Line,NO,0.00576,0.03297,0.02141,318.000007,318.000007,318.000007
7281,130107,LANCASTER 1 2,130106,LANCASTER 1 1,1,Closed,Transformer,YES,0.00171,0.05028,0,318.099999,318.099999,318.099999
7282,210003,CRANFILLS GAP 1 1,210091,HICO 1 2,1,Closed,Line,NO,0.01554,0.08881,0.01921,318.199992,318.199992,318.199992
7283,150125,BRECKENRIDGE 2 1,150124,BRECKENRIDGE 1 1,1,Closed,Line,NO,0.00458,0.03062,0.02337,318.199992,318.199992,318.199992
7284,200124,MCALLEN 8 1,200063,HIDALGO 2 1,1,Closed,Line,NO,0.00102,0.00516,0.00817,318.300009,318.300009,318.300009
7285,170073,PARIS 2 1,170459,ROXTON 2 1,1,Closed,Line,NO,0.003,0.01395,0.02407,318.300009,318.300009,318.300009
7286,130141,DUNCANVILLE 12 1,130227,DESOTO 13 1,2,Closed,Line,NO,0.00154,0.0098,0.00837,318.400002,318.400002,318.400002
7287,130141,DUNCANVILLE 12 1,130227,DESOTO 13 1,1,Closed,Line,NO,0.00154,0.0098,0.00837,318.400002,318.400002,318.400002
7288,120248,RIO MEDINA 3 1,120252,LACKLAND A F B 4 1,1,Closed,Line,NO,0.00216,0.01488,0.00721,318.400002,318.400002,318.400002
7289,150344,CROWLEY 9 1,150211,FORT WORTH 11 1,2,Closed,Line,NO,0.00156,0.01349,0.01095,318.400002,318.400002,318.400002
7290,150344,CROWLEY 9 1,150211,FORT WORTH 11 1,1,Closed,Line,NO,0.00156,0.01349,0.01095,318.400002,318.400002,318.400002
7291,120083,BOERNE 1 1,120154,BOERNE 7 1,1,Closed,Line,NO,0.00316,0.02309,0.00894,318.400002,318.400002,318.400002
7292,250133,REKLAW 1 1,250346,REKLAW 4 2,1,Closed,Line,NO,0.00416,0.01587,0.0063,318.499994,318.499994,318.499994
7293,210276,TEMPLE 5 2,210278,TEMPLE 6 1,1,Closed,Line,NO,0.00275,0.01617,0.00257,318.600011,318.600011,318.600011
7294,240102,KNOX CITY 1 1,240103,WEINERT 1 1,1,Closed,Line,NO,0.00417,0.02325,0.03692,318.700004,318.700004,318.700004
7295,220053,ODESSA 3 1,220086,ODESSA 10 1,1,Closed,Line,NO,0.00102,0.00539,0.00229,318.700004,318.700004,318.700004
7296,220053,ODESSA 3 1,220080,ODESSA 5 1,1,Closed,Line,NO,0.00215,0.01286,0.02373,318.700004,318.700004,318.700004
7297,111051,SPRING 24 1,111068,SPRING 32 2,2,Closed,Line,NO,0.00388,0.02345,0.0094,318.700004,318.700004,318.700004
7298,111051,SPRING 24 1,111068,SPRING 32 2,1,Closed,Line,NO,0.00388,0.02345,0.0094,318.700004,318.700004,318.700004
7299,190008,UMBARGER 2 1,190093,CANYON 7 1,1,Closed,Line,NO,0.0051,0.03046,0.02566,318.700004,318.700004,318.700004
7300,120466,CHRISTINE 4 1,120021,JOURDANTON 1 1,1,Closed,Line,NO,0.00495,0.02259,0.03195,318.799996,318.799996,318.799996
7301,120321,HELOTES 15 1,120302,RIO MEDINA 4 1,1,Closed,Line,NO,0.00162,0.00741,0.02261,318.799996,318.799996,318.799996
7302,230054,PRAIRIE VIEW 3 1,230038,HEMPSTEAD 1 1,2,Closed,Line,NO,0.00204,0.0143,0.0158,318.899989,318.899989,318.899989
7303,230054,PRAIRIE VIEW 3 1,230038,HEMPSTEAD 1 1,1,Closed,Line,NO,0.00204,0.0143,0.0158,318.899989,318.899989,318.899989
7304,111250,DEER PARK 12 1,111254,DEER PARK 12 5,1,Closed,Transformer,YES,0.00131,0.04097,0,318.899989,318.899989,318.899989
7305,180058,OILTON 2 1,180087,MIRANDO CITY 5 1,1,Closed,Line,NO,0.00358,0.02002,0.01294,319.000006,319.000006,319.000006
7306,140256,TAYLOR 2 1,140267,TAYLOR 4 2,1,Closed,Line,NO,0.0033,0.0173,0.00663,319.099998,319.099998,319.099998
7307,130346,KEMP 2 1,250326,MALAKOFF 2 1,1,Closed,Line,NO,0.0039,0.02478,0.10938,319.099998,319.099998,319.099998
7308,110493,CLUTE 4 2,110492,CLUTE 4 1,1,Closed,Transformer,YES,0.00235,0.06385,0,319.099998,319.099998,319.099998
7309,120077,FREDERICKSBURG 1 1,120157,FREDERICKSBURG 8 1,1,Closed,Line,NO,0.00206,0.01096,0.00762,319.099998,319.099998,319.099998
7310,111385,FREEPORT 3 1,111386,FREEPORT 3 2,1,Closed,Transformer,YES,0.00102,0.0338,0,319.199991,319.199991,319.199991
7311,140273,GEORGETOWN 3 2,140378,ROUND ROCK 16 1,1,Closed,Line,NO,0.00459,0.02388,0.02048,319.199991,319.199991,319.199991
7312,230212,NAVASOTA 4 1,230116,NAVASOTA 3 1,2,Closed,Line,NO,0.00109,0.00438,0.0018,319.199991,319.199991,319.199991
7313,230212,NAVASOTA 4 1,230116,NAVASOTA 3 1,1,Closed,Line,NO,0.00109,0.00438,0.0018,319.199991,319.199991,319.199991
7314,130005,WAXAHACHIE 1 1,130317,RED OAK 5 1,1,Closed,Line,NO,0.01287,0.06502,0.01789,319.199991,319.199991,319.199991
7315,160127,EDNA 4 1,160164,EDNA 5 1,1,Closed,Line,NO,0.00138,0.00688,0.00451,319.199991,319.199991,319.199991
7316,160103,VANDERBILT 2 1,160127,EDNA 4 1,1,Closed,Line,NO,0.00375,0.01646,0.00931,319.199991,319.199991,319.199991
7317,200146,RAYMONDVILLE 3 1,200072,RAYMONDVILLE 2 1,1,Closed,Line,NO,0.00245,0.01569,0.03007,319.300008,319.300008,319.300008
7318,160113,VICTORIA 2 1,160173,VICTORIA 7 1,1,Closed,Line,NO,0.00203,0.01421,0.0135,319.300008,319.300008,319.300008
7319,240102,KNOX CITY 1 1,240300,WEINERT 3 2,1,Closed,Line,NO,0.00645,0.04022,0.01175,319.400001,319.400001,319.400001
7320,220027,SHEFFIELD 2 1,240319,OZONA 4 2,1,Closed,Line,NO,0.01596,0.06161,0.04275,319.400001,319.400001,319.400001
7321,270133,CANYON LAKE 5 1,270140,WIMBERLEY 2 1,1,Closed,Line,NO,0.00626,0.04193,0.03152,319.400001,319.400001,319.400001
7322,110122,LA WARD 1 1,110093,MIDFIELD 1 1,1,Closed,Line,NO,0.00625,0.03847,0.01973,319.400001,319.400001,319.400001
7323,220190,GOLDSMITH 4 2,220189,GOLDSMITH 4 1,1,Closed,Transformer,YES,0.00042,0.02343,0,319.499993,319.499993,319.499993
7324,200188,SAN PERLITA 3 2,200072,RAYMONDVILLE 2 1,1,Closed,Line,NO,0.00514,0.03246,0.01349,319.499993,319.499993,319.499993
7325,120363,SAN ANTONIO 38 1,120369,SAN ANTONIO 40 1,1,Closed,Line,NO,0.0022,0.01209,0.01983,319.499993,319.499993,319.499993
7326,250047,GARRISON 1 1,250311,MOUNT ENTERPRISE 3 1,1,Closed,Line,NO,0.00545,0.0255,0.00871,319.499993,319.499993,319.499993
7327,111265,DEER PARK 13 1,111268,DEER PARK 13 4,1,Closed,Transformer,YES,0.00128,0.03823,0,319.60001,319.60001,319.60001
7328,111189,CYPRESS 54 1,111192,CYPRESS 54 4,1,Closed,Transformer,YES,0.00041,0.02402,0,319.60001,319.60001,319.60001
7329,160095,MATHIS 3 1,160026,MATHIS 2 1,1,Closed,Line,NO,0.00295,0.01866,0.00434,319.60001,319.60001,319.60001
7330,111381,THOMPSONS 8 1,111382,THOMPSONS 8 2,1,Closed,Transformer,YES,0.00082,0.02204,0,319.700003,319.700003,319.700003
7331,120154,BOERNE 7 1,120149,BOERNE 5 2,1,Closed,Line,NO,0.00193,0.01043,0.00432,319.700003,319.700003,319.700003
7332,250254,HENDERSON 8 1,250201,HENDERSON 4 1,1,Closed,Line,NO,0.00208,0.01244,0.00389,319.700003,319.700003,319.700003
7333,210297,DE LEON 3 1,210096,DUBLIN 4 1,2,Closed,Line,NO,0.00585,0.03177,0.02268,319.799995,319.799995,319.799995
7334,210297,DE LEON 3 1,210096,DUBLIN 4 1,1,Closed,Line,NO,0.00585,0.03177,0.02268,319.799995,319.799995,319.799995
7335,160215,POINT COMFORT 5 1,160222,POINT COMFORT 5 8,1,Closed,Transformer,YES,0.00096,0.04341,0,319.799995,319.799995,319.799995
7336,110592,CYPRESS 32 2,110591,CYPRESS 32 1,1,Closed,Transformer,YES,0.00128,0.03813,0,319.899988,319.899988,319.899988
7337,111189,CYPRESS 54 1,111205,CYPRESS 54 17,1,Closed,Transformer,YES,0.0005,0.03427,0,319.899988,319.899988,319.899988
7338,260189,CEDAR HILL 8 1,260191,MIDLOTHIAN 3 1,1,Closed,Line,NO,0.00219,0.0133,0.00637,319.899988,319.899988,319.899988
7339,260189,CEDAR HILL 8 1,260191,MIDLOTHIAN 3 1,2,Closed,Line,NO,0.00219,0.0133,0.00637,319.899988,319.899988,319.899988
7340,200118,BROWNSVILLE 14 2,200099,BROWNSVILLE 2 1,1,Closed,Line,NO,0.00199,0.01209,0.0034,320.000005,320.000005,320.000005
7341,120268,SAN ANTONIO 13 1,120336,SAN ANTONIO 35 1,1,Closed,Line,NO,0.00385,0.02029,0.03218,320.000005,320.000005,320.000005
7342,270191,MC QUEENEY 6 1,270180,NEW BRAUNFELS 12 2,1,Closed,Line,NO,0.00352,0.02312,0.01679,320.000005,320.000005,320.000005
7343,150127,GORMAN 1 1,150047,DESDEMONA 2 1,2,Closed,Line,NO,0.004,0.02452,0.0358,320.099998,320.099998,320.099998
7344,150127,GORMAN 1 1,150047,DESDEMONA 2 1,1,Closed,Line,NO,0.004,0.02452,0.0358,320.099998,320.099998,320.099998
7345,240290,DEL RIO 10 1,240043,DEL RIO 6 1,1,Closed,Line,NO,0.0029,0.01858,0.00928,320.099998,320.099998,320.099998
7346,160120,POINT COMFORT 1 1,160175,POINT COMFORT 4 1,1,Closed,Line,NO,0.00355,0.02055,0.03153,320.099998,320.099998,320.099998
7347,160118,PLACEDO 1 1,160165,TIVOLI 3 1,1,Closed,Line,NO,0.00451,0.03183,0.01488,320.099998,320.099998,320.099998
7348,150450,WICHITA FALLS 11 2,150006,WICHITA FALLS 1 1,2,Closed,Line,NO,0.00165,0.00884,0.00429,320.19999,320.19999,320.19999
7349,150450,WICHITA FALLS 11 2,150006,WICHITA FALLS 1 1,1,Closed,Line,NO,0.00165,0.00884,0.00429,320.19999,320.19999,320.19999
7350,170480,SHERMAN 4 2,170465,SHERMAN 3 1,1,Closed,Line,NO,0.00268,0.0162,0.00318,320.19999,320.19999,320.19999
7351,140025,PAIGE 2 1,140373,WEST POINT 3 2,1,Closed,Line,NO,0.00356,0.02159,0.04892,320.300007,320.300007,320.300007
7352,210089,PURMELA 2 1,210305,HAMILTON 4 1,1,Closed,Line,NO,0.00625,0.03536,0.01394,320.4,320.4,320.4
7353,120227,UNIVERSAL CITY 2 1,120398,UNIVERSAL CITY 12 1,1,Closed,Line,NO,0.00231,0.01251,0.00995,320.4,320.4,320.4
7354,160170,VICTORIA 4 1,160193,VICTORIA 10 2,1,Closed,Line,NO,0.00129,0.00949,0.00491,320.499992,320.499992,320.499992
7355,110535,LA PORTE 2 2,110534,LA PORTE 2 1,1,Closed,Transformer,YES,0.00205,0.058,0,320.600009,320.600009,320.600009
7356,250173,OAKWOOD 2 1,250177,OAKWOOD 3 1,1,Closed,Line,NO,0.00632,0.03444,0.00899,320.600009,320.600009,320.600009
7357,150053,BLUFF DALE 1 1,210302,DUBLIN 5 1,2,Closed,Line,NO,0.01109,0.06696,0.03404,320.700002,320.700002,320.700002
7358,150053,BLUFF DALE 1 1,210302,DUBLIN 5 1,1,Closed,Line,NO,0.01109,0.06696,0.03404,320.700002,320.700002,320.700002
7359,210324,WHITNEY 4 2,260001,HILLSBORO 1 1,2,Closed,Line,NO,0.00584,0.03335,0.0381,320.700002,320.700002,320.700002
7360,210324,WHITNEY 4 2,260001,HILLSBORO 1 1,1,Closed,Line,NO,0.00584,0.03335,0.0381,320.700002,320.700002,320.700002
7361,190095,AMARILLO 18 1,190094,AMARILLO 17 1,1,Closed,Line,NO,0.00065,0.00303,0.00084,320.700002,320.700002,320.700002
7362,111189,CYPRESS 54 1,111204,CYPRESS 54 16,1,Closed,Transformer,YES,0.00049,0.03489,0,320.799994,320.799994,320.799994
7363,220137,IRAAN 2 1,220026,SHEFFIELD 1 1,1,Closed,Line,NO,0.00889,0.05081,0.03003,320.900011,320.900011,320.900011
7364,220026,SHEFFIELD 1 1,220027,SHEFFIELD 2 1,1,Closed,Line,NO,0.00596,0.0299,0.0235,320.900011,320.900011,320.900011
7365,120043,LEMING 2 1,120441,ELMENDORF 11 2,1,Closed,Line,NO,0.0059,0.02634,0.03176,321.000004,321.000004,321.000004
7366,111189,CYPRESS 54 1,111203,CYPRESS 54 15,1,Closed,Transformer,YES,0.00047,0.02718,0,321.000004,321.000004,321.000004
7367,190156,GROOM 2 1,190028,GROOM 1 1,1,Closed,Line,NO,0.00628,0.03483,0.00932,321.000004,321.000004,321.000004
7368,150060,WHITT 1 1,150062,MINERAL WELLS 1 1,2,Closed,Line,NO,0.00554,0.02541,0.00475,321.099997,321.099997,321.099997
7369,150060,WHITT 1 1,150062,MINERAL WELLS 1 1,1,Closed,Line,NO,0.00554,0.02541,0.00475,321.099997,321.099997,321.099997
7370,140012,CEDAR CREEK 1 1,140376,MANOR 9 1,1,Closed,Line,NO,0.00177,0.00898,0.00808,321.099997,321.099997,321.099997
7371,130322,RED OAK 8 1,130317,RED OAK 5 1,1,Closed,Line,NO,0.00232,0.01341,0.00502,321.099997,321.099997,321.099997
7372,120501,ELMENDORF 16 1,120406,LACKLAND A F B 16 1,1,Closed,Line,NO,0.00382,0.01835,0.0184,321.099997,321.099997,321.099997
7373,240005,OZONA 1 1,240020,OZONA 3 1,1,Closed,Line,NO,0.01524,0.09171,0.03611,321.199989,321.199989,321.199989
7374,240003,HEXT 1 1,240313,HEXT 2 1,1,Closed,Line,NO,0.00687,0.0468,0.01477,321.300006,321.300006,321.300006
7375,220221,FORT STOCKTON 4 1,220023,SANDERSON 2 1,1,Closed,Line,NO,0.03137,0.15623,0.04467,321.300006,321.300006,321.300006
7376,200004,WESLACO 3 2,200016,WESLACO 6 1,1,Closed,Line,NO,0.00124,0.00731,0.00537,321.399999,321.399999,321.399999
7377,150395,AZLE 3 1,150072,WEATHERFORD 2 1,2,Closed,Line,NO,0.003,0.01902,0.01259,321.499991,321.499991,321.499991
7378,150395,AZLE 3 1,150072,WEATHERFORD 2 1,1,Closed,Line,NO,0.003,0.01902,0.01259,321.499991,321.499991,321.499991
7379,111189,CYPRESS 54 1,111202,CYPRESS 54 14,1,Closed,Transformer,YES,0.00086,0.04209,0,321.499991,321.499991,321.499991
7380,120260,LACKLAND A F B 7 1,120495,SOMERSET 3 2,1,Closed,Line,NO,0.00737,0.04174,0.01632,321.499991,321.499991,321.499991
7381,230111,NAVASOTA 2 1,230079,NAVASOTA 1 1,2,Closed,Line,NO,0.00199,0.01002,0.07015,321.600008,321.600008,321.600008
7382,230111,NAVASOTA 2 1,230079,NAVASOTA 1 1,1,Closed,Line,NO,0.00199,0.01002,0.07015,321.600008,321.600008,321.600008
7383,230038,HEMPSTEAD 1 1,230050,CHAPPELL HILL 2 1,2,Closed,Line,NO,0.00484,0.02573,0.03422,321.600008,321.600008,321.600008
7384,230038,HEMPSTEAD 1 1,230050,CHAPPELL HILL 2 1,1,Closed,Line,NO,0.00484,0.02573,0.03422,321.600008,321.600008,321.600008
7385,210175,KILLEEN 4 1,210172,KILLEEN 3 2,1,Closed,Line,NO,0.00246,0.01001,0.01138,321.600008,321.600008,321.600008
7386,130029,TEHUACANA 1 1,130325,BLOOMING GROVE 3 1,2,Closed,Line,NO,0.00904,0.05426,0.04388,321.600008,321.600008,321.600008
7387,130029,TEHUACANA 1 1,130325,BLOOMING GROVE 3 1,1,Closed,Line,NO,0.00904,0.05426,0.04388,321.600008,321.600008,321.600008
7388,170506,FORNEY 4 1,170510,FORNEY 6 1,1,Closed,Line,NO,0.00189,0.01091,0.00285,321.799994,321.799994,321.799994
7389,150127,GORMAN 1 1,150121,EASTLAND 1 2,2,Closed,Line,NO,0.01085,0.05092,0.02116,321.799994,321.799994,321.799994
7390,150127,GORMAN 1 1,150121,EASTLAND 1 2,1,Closed,Line,NO,0.01085,0.05092,0.02116,321.799994,321.799994,321.799994
7391,150387,GRAFORD 4 1,150062,MINERAL WELLS 1 1,2,Closed,Line,NO,0.00417,0.02618,0.02925,321.90001,321.90001,321.90001
7392,150387,GRAFORD 4 1,150062,MINERAL WELLS 1 1,1,Closed,Line,NO,0.00417,0.02618,0.02925,321.90001,321.90001,321.90001
7393,240283,LORAINE 4 1,240285,LORAINE 4 3,1,Closed,Transformer,YES,0.00169,0.04464,0,321.90001,321.90001,321.90001
7394,230050,CHAPPELL HILL 2 1,230049,CHAPPELL HILL 1 1,2,Closed,Line,NO,0.00287,0.01809,0.00676,321.90001,321.90001,321.90001
7395,230050,CHAPPELL HILL 2 1,230049,CHAPPELL HILL 1 1,1,Closed,Line,NO,0.00287,0.01809,0.00676,321.90001,321.90001,321.90001
7396,150021,BRIDGEPORT 1 1,150423,BRIDGEPORT 3 1,2,Closed,Line,NO,0.00164,0.00935,0.00803,322.000003,322.000003,322.000003
7397,150021,BRIDGEPORT 1 1,150423,BRIDGEPORT 3 1,1,Closed,Line,NO,0.00164,0.00935,0.00803,322.000003,322.000003,322.000003
7398,220155,IMPERIAL 2 2,220177,IRAAN 5 1,1,Closed,Line,NO,0.00962,0.03537,0.02113,322.000003,322.000003,322.000003
7399,190008,UMBARGER 2 1,190189,UMBARGER 5 2,1,Closed,Line,NO,0.00268,0.01926,0.01032,322.000003,322.000003,322.000003
7400,130005,WAXAHACHIE 1 1,260199,ITALY 2 1,1,Closed,Line,NO,0.00618,0.04144,0.02946,322.000003,322.000003,322.000003
7401,170073,PARIS 2 1,170549,PARIS 7 2,1,Closed,Line,NO,0.00297,0.01636,0.01877,322.000003,322.000003,322.000003
7402,110794,HOUSTON 34 2,110793,HOUSTON 34 1,1,Closed,Transformer,YES,0.00147,0.04315,0,322.000003,322.000003,322.000003
7403,240283,LORAINE 4 1,240284,LORAINE 4 2,1,Closed,Transformer,YES,0.00152,0.04057,0,322.099996,322.099996,322.099996
7404,220097,MIDLAND 11 1,220098,MIDLAND 12 1,1,Closed,Line,NO,0.00147,0.00871,0.00186,322.199988,322.199988,322.199988
7405,260199,ITALY 2 1,260010,MERTENS 1 1,1,Closed,Line,NO,0.00523,0.02832,0.01519,322.199988,322.199988,322.199988
7406,150533,MINGUS 4 2,150532,MINGUS 4 1,1,Closed,Transformer,YES,0.00057,0.03498,0,322.300005,322.300005,322.300005
7407,190020,BOYS RANCH 3 1,190006,AMARILLO 3 1,1,Closed,Line,NO,0.00469,0.02521,0.02754,322.399998,322.399998,322.399998
7408,170508,TERRELL 7 1,170513,TERRELL 9 2,1,Closed,Line,NO,0.00145,0.00911,0.00373,322.399998,322.399998,322.399998
7409,170493,GREENVILLE 4 1,170485,GREENVILLE 2 1,1,Closed,Line,NO,0.00168,0.00735,0.00517,322.399998,322.399998,322.399998
7410,170509,FORNEY 5 1,170506,FORNEY 4 1,1,Closed,Line,NO,0.00239,0.01336,0.00496,322.49999,322.49999,322.49999
