,UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
8089,8090,111279,TEXAS_CITY_7_1,111282,TEXAS_CITY_7_4,1,Closed,Transformer,YES,0.00072,0.0373,0.0,384.100008,384.100008,384.100008
8090,8091,111279,TEXAS_CITY_7_1,111281,TEXAS_CITY_7_3,1,Closed,Transformer,YES,0.0006,0.03949,0.0,384.29999399999997,384.29999399999997,384.29999399999997
8091,8092,240247,NOLAN_5_1,240248,NOLAN_5_2,1,Closed,Transformer,YES,0.00107,0.02926,0.0,384.500003,384.500003,384.500003
8092,8093,111189,CYPRESS_54_1,111191,CYPRESS_54_3,1,Closed,Transformer,YES,0.00049,0.02918,0.0,384.800005,384.800005,384.800005
8093,8094,190119,ODONNELL_1_1,190120,ODONNELL_1_2,1,Closed,Transformer,YES,0.0013,0.03671,0.0,385.89999700000004,385.89999700000004,385.89999700000004
8094,8095,111189,CYPRESS_54_1,111190,CYPRESS_54_2,1,Closed,Transformer,YES,0.00078,0.04019,0.0,385.99998999999997,385.99998999999997,385.99998999999997
8095,8096,160248,GREGORY_3_2,160247,GREGORY_3_1,1,Closed,Transformer,YES,0.00057,0.0374,0.0,386.500001,386.500001,386.500001
8096,8097,111305,SWEENY_5_1,111309,SWEENY_5_5,1,Closed,Transformer,YES,0.00045999999999999996,0.02107,0.0,386.599994,386.599994,386.599994
8097,8098,170520,LAVON_5_1,170524,LAVON_5_5,1,Closed,Transformer,YES,0.00061,0.03429,0.0,386.599994,386.599994,386.599994
8098,8099,160093,ALICE_5_2,160092,ALICE_5_1,1,Closed,Transformer,YES,0.0004,0.020630000000000003,0.0,387.10000499999995,387.10000499999995,387.10000499999995
8099,8100,240303,BARNHART_1_2,240302,BARNHART_1_1,1,Closed,Transformer,YES,0.00053,0.03583,0.0,387.199998,387.199998,387.199998
8100,8101,111305,SWEENY_5_1,111308,SWEENY_5_4,1,Closed,Transformer,YES,0.00047000000000000004,0.030780000000000002,0.0,387.29999100000003,387.29999100000003,387.29999100000003
8101,8102,111305,SWEENY_5_1,111307,SWEENY_5_3,1,Closed,Transformer,YES,0.00065,0.0329,0.0,387.40000699999996,387.40000699999996,387.40000699999996
8102,8103,111305,SWEENY_5_1,111306,SWEENY_5_2,1,Closed,Transformer,YES,0.00074,0.04625,0.0,387.59999300000004,387.59999300000004,387.59999300000004
8103,8104,190135,PANHANDLE_6_1,190136,PANHANDLE_6_2,1,Closed,Transformer,YES,0.0009400000000000001,0.034789999999999995,0.0,388.000011,388.000011,388.000011
8104,8105,240243,LORAINE_3_2,240242,LORAINE_3_1,1,Closed,Transformer,YES,0.00037999999999999997,0.02277,0.0,388.100004,388.100004,388.100004
8105,8106,230273,MUMFORD_2_1,230276,MUMFORD_2_4,1,Closed,Transformer,YES,0.00053,0.03505,0.0,388.100004,388.100004,388.100004
8106,8107,220244,MC_CAMEY_8_1,220245,MC_CAMEY_8_2,1,Closed,Transformer,YES,0.00119,0.03797,0.0,388.499999,388.499999,388.499999
8107,8108,240257,STERLING_CITY_2_1,240261,STERLING_CITY_2_5,1,Closed,Transformer,YES,0.0006,0.03152,0.0,389.00001000000003,389.00001000000003,389.00001000000003
8108,8109,200205,SULLIVAN_CITY_3_1,200207,SULLIVAN_CITY_3_3,1,Closed,Transformer,YES,0.00073,0.0376,0.0,389.00001000000003,389.00001000000003,389.00001000000003
8109,8110,170515,LEWISVILLE_3_1,170531,DENTON_9_1,2,Closed,Line,NO,0.004220000000000001,0.02411,0.04066,389.40000499999996,389.40000499999996,389.40000499999996
8110,8111,170515,LEWISVILLE_3_1,170531,DENTON_9_1,1,Closed,Line,NO,0.004220000000000001,0.02411,0.04066,389.40000499999996,389.40000499999996,389.40000499999996
8111,8112,190151,ADRIAN_2_1,190152,ADRIAN_2_2,1,Closed,Transformer,YES,0.00143,0.04218,0.0,389.599991,389.599991,389.599991
8112,8113,130354,BARDWELL_2_1,130356,BARDWELL_2_3,1,Closed,Transformer,YES,0.00057,0.034839999999999996,0.0,389.70000699999997,389.70000699999997,389.70000699999997
8113,8114,220184,FORSAN_7_1,220186,FORSAN_7_3,1,Closed,Transformer,YES,0.00058,0.03331,0.0,390.00001000000003,390.00001000000003,390.00001000000003
8114,8115,190200,TAHOKA_1_1,190201,TAHOKA_1_2,11,Closed,Transformer,YES,0.0,0.01,0.0,390.00001000000003,390.00001000000003,390.00001000000003
8115,8116,190105,FLUVANNA_1_2,190104,FLUVANNA_1_1,1,Closed,Transformer,YES,0.00064,0.03648,0.0,390.100002,390.100002,390.100002
8116,8117,220204,MC_CAMEY_3_1,220206,MC_CAMEY_3_3,1,Closed,Transformer,YES,0.0006900000000000001,0.03904,0.0,390.400004,390.400004,390.400004
8117,8118,220215,GARDEN_CITY_4_1,220216,GARDEN_CITY_4_2,1,Closed,Transformer,YES,0.00084,0.026310000000000004,0.0,390.59999,390.59999,390.59999
8118,8119,130350,DUNCANVILLE_14_1,130352,DUNCANVILLE_14_3,1,Closed,Transformer,YES,0.00067,0.04193,0.0,390.59999,390.59999,390.59999
8119,8120,240267,HERMLEIGH_3_1,240269,HERMLEIGH_3_3,1,Closed,Transformer,YES,0.0004,0.02698,0.0,391.000009,391.000009,391.000009
8120,8121,190208,WILDORADO_2_2,190207,WILDORADO_2_1,1,Closed,Transformer,YES,0.00045999999999999996,0.02743,0.0,391.499996,391.499996,391.499996
8121,8122,220172,LENORAH_1_1,220174,LENORAH_1_3,1,Closed,Transformer,YES,0.00072,0.04715,0.0,391.599989,391.599989,391.599989
8122,8123,111269,CHANNELVIEW_13_1,111270,CHANNELVIEW_13_2,1,Closed,Transformer,YES,0.0011099999999999999,0.03644,0.0,391.799998,391.799998,391.799998
8123,8124,160272,PORTLAND_3_2,160271,PORTLAND_3_1,1,Closed,Transformer,YES,0.0006900000000000001,0.04228,0.0,392.000008,392.000008,392.000008
8124,8125,240215,NOLAN_3_1,240217,NOLAN_3_3,1,Closed,Transformer,YES,0.00045,0.032080000000000004,0.0,392.1,392.1,392.1
8125,8126,150527,OKLAUNION_2_2,150526,OKLAUNION_2_1,1,Closed,Transformer,YES,0.00027,0.016280000000000003,0.0,392.40000200000003,392.40000200000003,392.40000200000003
8126,8127,220179,FORSAN_5_1,220181,FORSAN_5_3,1,Closed,Transformer,YES,0.0004,0.02984,0.0,392.89999,392.89999,392.89999
8127,8128,130350,DUNCANVILLE_14_1,130353,DUNCANVILLE_14_4,1,Closed,Transformer,YES,0.00072,0.03336,0.0,393.000007,393.000007,393.000007
8128,8129,160192,VICTORIA_10_1,160195,VICTORIA_10_4,1,Closed,Transformer,YES,0.00045,0.023,0.0,393.300009,393.300009,393.300009
8129,8130,210173,KILLEEN_3_3,210172,KILLEEN_3_2,1,Closed,Transformer,YES,0.00093,0.030239999999999996,0.0,393.499994,393.499994,393.499994
8130,8131,230208,CALDWELL_5_2,230207,CALDWELL_5_1,1,Closed,Transformer,YES,0.00055,0.025580000000000002,0.0,393.700004,393.700004,393.700004
8131,8132,150529,MUENSTER_6_1,150531,MUENSTER_6_3,1,Closed,Transformer,YES,0.0005099999999999999,0.02839,0.0,394.199991,394.199991,394.199991
8132,8133,110974,SPRING_17_3,110973,SPRING_17_2,1,Closed,Transformer,YES,0.0010400000000000001,0.03165,0.0,395.09999799999997,395.09999799999997,395.09999799999997
8133,8134,220189,GOLDSMITH_4_1,220191,GOLDSMITH_4_3,1,Closed,Transformer,YES,0.00042,0.02634,0.0,395.499992,395.499992,395.499992
8134,8135,160277,TAFT_3_2,160276,TAFT_3_1,1,Closed,Transformer,YES,0.00044,0.0228,0.0,395.499992,395.499992,395.499992
8135,8136,200180,HARLINGEN_6_1,200181,HARLINGEN_6_2,1,Closed,Transformer,YES,0.0009599999999999999,0.03148,0.0,395.700002,395.700002,395.700002
8136,8137,190156,GROOM_2_1,190157,GROOM_2_2,1,Closed,Transformer,YES,0.00095,0.028189999999999996,0.0,395.900011,395.900011,395.900011
8137,8138,190112,IRA_3_1,190114,IRA_3_3,1,Closed,Transformer,YES,0.00061,0.043039999999999995,0.0,396.09999700000003,396.09999700000003,396.09999700000003
8138,8139,110213,KATY_21_2,110212,KATY_21_1,1,Closed,Transformer,YES,0.00245,0.048260000000000004,0.0,396.700001,396.700001,396.700001
8139,8140,140329,BASTROP_5_1,140333,BASTROP_5_5,1,Closed,Transformer,YES,0.00062,0.0367,0.0,396.90001,396.90001,396.90001
8140,8141,130080,MESQUITE_2_1,130358,FORNEY_3_2,2,Closed,Line,NO,0.0042899999999999995,0.02245,0.01491,396.90001,396.90001,396.90001
8141,8142,130080,MESQUITE_2_1,130358,FORNEY_3_2,1,Closed,Line,NO,0.0042899999999999995,0.02245,0.01491,396.90001,396.90001,396.90001
8142,8143,140329,BASTROP_5_1,140332,BASTROP_5_4,1,Closed,Transformer,YES,0.0005099999999999999,0.02452,0.0,397.300005,397.300005,397.300005
8143,8144,260106,COPPELL_10_2,260103,COPPELL_9_1,2,Closed,Line,NO,0.00253,0.013909999999999999,0.00507,397.300005,397.300005,397.300005
8144,8145,260106,COPPELL_10_2,260103,COPPELL_9_1,1,Closed,Line,NO,0.00253,0.013909999999999999,0.00507,397.300005,397.300005,397.300005
8145,8146,160290,CORPUS_CHRISTI_33_2,160289,CORPUS_CHRISTI_33_1,1,Closed,Transformer,YES,0.00053,0.030389999999999997,0.0,397.399998,397.399998,397.399998
8146,8147,150298,FORT_WORTH_19_2,150297,FORT_WORTH_19_1,2,Closed,Transformer,YES,0.00116,0.03829,0.0,397.600007,397.600007,397.600007
8147,8148,150298,FORT_WORTH_19_2,150297,FORT_WORTH_19_1,1,Closed,Transformer,YES,0.00116,0.03829,0.0,397.600007,397.600007,397.600007
8148,8149,111317,CHANNELVIEW_14_1,111322,CHANNELVIEW_14_6,1,Closed,Transformer,YES,0.00064,0.04034,0.0,397.7,397.7,397.7
8149,8150,170520,LAVON_5_1,170523,LAVON_5_4,1,Closed,Transformer,YES,0.00047999999999999996,0.02717,0.0,398.000002,398.000002,398.000002
8150,8151,130281,DALLAS_32_2,130280,DALLAS_32_1,2,Closed,Transformer,YES,0.00164,0.045739999999999996,0.0,398.20001099999996,398.20001099999996,398.20001099999996
8151,8152,130281,DALLAS_32_2,130280,DALLAS_32_1,1,Closed,Transformer,YES,0.00164,0.045739999999999996,0.0,398.20001099999996,398.20001099999996,398.20001099999996
8152,8153,111279,TEXAS_CITY_7_1,111280,TEXAS_CITY_7_2,1,Closed,Transformer,YES,0.00058,0.03678,0.0,398.300004,398.300004,398.300004
8153,8154,160300,MATHIS_4_2,160299,MATHIS_4_1,1,Closed,Transformer,YES,0.00023999999999999998,0.01722,0.0,398.49998999999997,398.49998999999997,398.49998999999997
8154,8155,230274,MUMFORD_2_2,230273,MUMFORD_2_1,1,Closed,Transformer,YES,0.0005099999999999999,0.03637,0.0,398.600006,398.600006,398.600006
8155,8156,160247,GREGORY_3_1,160250,GREGORY_3_4,1,Closed,Transformer,YES,0.00061,0.03229,0.0,398.69999900000005,398.69999900000005,398.69999900000005
8156,8157,160247,GREGORY_3_1,160249,GREGORY_3_3,1,Closed,Transformer,YES,0.00047999999999999996,0.03034,0.0,398.900008,398.900008,398.900008
8157,8158,160264,POINT_COMFORT_6_1,160267,POINT_COMFORT_6_4,1,Closed,Transformer,YES,0.0005200000000000001,0.026539999999999998,0.0,399.099994,399.099994,399.099994
8158,8159,160264,POINT_COMFORT_6_1,160266,POINT_COMFORT_6_3,1,Closed,Transformer,YES,0.00037999999999999997,0.024380000000000002,0.0,399.099994,399.099994,399.099994
8159,8160,130311,CORSICANA_4_2,130305,CORSICANA_3_1,1,Closed,Line,NO,0.00095,0.0049700000000000005,0.00196,399.399996,399.399996,399.399996
8160,8161,220141,ODESSA_18_1,220147,ODESSA_18_7,1,Closed,Transformer,YES,0.00045,0.02973,0.0,399.699998,399.699998,399.699998
8161,8162,140373,WEST_POINT_3_2,140034,WEST_POINT_1_1,1,Closed,Line,NO,0.00078,0.00477,0.00158,400.0,400.0,400.0
8162,8163,130143,DUNCANVILLE_13_1,260035,GRAND_PRAIRIE_8_1,2,Closed,Line,NO,0.00242,0.013859999999999999,0.02206,400.0,400.0,400.0
8163,8164,130143,DUNCANVILLE_13_1,260035,GRAND_PRAIRIE_8_1,1,Closed,Line,NO,0.00242,0.013859999999999999,0.02206,400.0,400.0,400.0
8164,8165,130051,DALLAS_5_1,130100,DALLAS_18_1,2,Closed,Line,NO,0.00114,0.00856,0.014759999999999999,400.0,400.0,400.0
8165,8166,130051,DALLAS_5_1,130100,DALLAS_18_1,1,Closed,Line,NO,0.00114,0.00856,0.014759999999999999,400.0,400.0,400.0
8166,8167,170222,FRISCO_7_1,170219,FRISCO_5_2,2,Closed,Line,NO,0.00264,0.0151,0.00517,400.0,400.0,400.0
8167,8168,170222,FRISCO_7_1,170219,FRISCO_5_2,1,Closed,Line,NO,0.00264,0.0151,0.00517,400.0,400.0,400.0
8168,8169,220141,ODESSA_18_1,220146,ODESSA_18_6,1,Closed,Transformer,YES,0.00045,0.02426,0.0,400.19998599999997,400.19998599999997,400.19998599999997
8169,8170,190146,UMBARGER_3_1,190147,UMBARGER_3_2,1,Closed,Transformer,YES,0.00088,0.032119999999999996,0.0,400.400019,400.400019,400.400019
8170,8171,180122,RIO_GRANDE_CITY_5_1,180123,RIO_GRANDE_CITY_5_2,1,Closed,Transformer,YES,0.00106,0.026289999999999997,0.0,400.400019,400.400019,400.400019
8171,8172,250361,LONG_BRANCH_3_1,250365,LONG_BRANCH_3_5,1,Closed,Transformer,YES,0.00057,0.02685,0.0,400.600004,400.600004,400.600004
8172,8173,250361,LONG_BRANCH_3_1,250363,LONG_BRANCH_3_3,1,Closed,Transformer,YES,0.00058,0.030889999999999997,0.0,400.79999,400.79999,400.79999
8173,8174,240316,BARNHART_2_2,240315,BARNHART_2_1,1,Closed,Transformer,YES,0.00022999999999999998,0.01556,0.0,401.399994,401.399994,401.399994
8174,8175,270216,MARION_2_1,270221,MARION_2_6,1,Closed,Transformer,YES,0.00074,0.03587,0.0,401.800013,401.800013,401.800013
8175,8176,270216,MARION_2_1,270222,MARION_2_7,1,Closed,Transformer,YES,0.00054,0.03413,0.0,401.800013,401.800013,401.800013
8176,8177,150514,WINDTHORST_3_2,150513,WINDTHORST_3_1,1,Closed,Transformer,YES,0.00047999999999999996,0.025580000000000002,0.0,402.099991,402.099991,402.099991
8177,8178,270216,MARION_2_1,270220,MARION_2_5,1,Closed,Transformer,YES,0.00062,0.04343,0.0,402.29997599999996,402.29997599999996,402.29997599999996
8178,8179,270216,MARION_2_1,270219,MARION_2_4,1,Closed,Transformer,YES,0.00086,0.03625,0.0,402.400017,402.400017,402.400017
8179,8180,250366,FAIRFIELD_5_1,250372,FAIRFIELD_5_7,1,Closed,Transformer,YES,0.0005099999999999999,0.02707,0.0,402.50001000000003,402.50001000000003,402.50001000000003
8180,8181,270167,NEW_BRAUNFELS_2_2,270166,NEW_BRAUNFELS_2_1,1,Closed,Transformer,YES,0.00128,0.041710000000000004,0.0,403.399992,403.399992,403.399992
8181,8182,250366,FAIRFIELD_5_1,250371,FAIRFIELD_5_6,1,Closed,Transformer,YES,0.00059,0.02624,0.0,403.499985,403.499985,403.499985
8182,8183,150347,CROWLEY_10_2,150346,CROWLEY_10_1,2,Closed,Transformer,YES,0.00144,0.03991,0.0,403.599977,403.599977,403.599977
8183,8184,150347,CROWLEY_10_2,150346,CROWLEY_10_1,1,Closed,Transformer,YES,0.00144,0.03991,0.0,403.599977,403.599977,403.599977
8184,8185,250361,LONG_BRANCH_3_1,250364,LONG_BRANCH_3_4,1,Closed,Transformer,YES,0.00067,0.03658,0.0,404.799986,404.799986,404.799986
8185,8186,200171,EDINBURG_16_1,200174,EDINBURG_16_4,1,Closed,Transformer,YES,0.00055,0.033839999999999995,0.0,405.000019,405.000019,405.000019
8186,8187,200171,EDINBURG_16_1,200173,EDINBURG_16_3,1,Closed,Transformer,YES,0.00031,0.02253,0.0,405.700016,405.700016,405.700016
8187,8188,140360,DEL_VALLE_11_1,140363,DEL_VALLE_11_4,1,Closed,Transformer,YES,0.00058,0.03388,0.0,405.90000200000003,405.90000200000003,405.90000200000003
8188,8189,180014,LAREDO_9_2,180013,LAREDO_9_1,1,Closed,Transformer,YES,0.00032,0.01574,0.0,406.30002,406.30002,406.30002
8189,8190,140360,DEL_VALLE_11_1,140362,DEL_VALLE_11_3,1,Closed,Transformer,YES,0.0005200000000000001,0.0332,0.0,406.400013,406.400013,406.400013
8190,8191,240257,STERLING_CITY_2_1,240260,STERLING_CITY_2_4,1,Closed,Transformer,YES,0.00056,0.028460000000000003,0.0,406.59999799999997,406.59999799999997,406.59999799999997
8191,8192,200183,LYFORD_2_2,200182,LYFORD_2_1,1,Closed,Transformer,YES,0.00037999999999999997,0.02455,0.0,406.59999799999997,406.59999799999997,406.59999799999997
8192,8193,190161,LOCKNEY_3_2,190160,LOCKNEY_3_1,1,Closed,Transformer,YES,0.00018999999999999998,0.013640000000000001,0.0,407.000017,407.000017,407.000017
8193,8194,240305,EDEN_2_1,240307,EDEN_2_3,1,Closed,Transformer,YES,0.00059,0.02829,0.0,407.399988,407.399988,407.399988
8194,8195,160287,ARMSTRONG_4_1,160288,ARMSTRONG_4_2,1,Closed,Transformer,YES,0.0010199999999999999,0.0307,0.0,407.399988,407.399988,407.399988
8195,8196,230073,HEMPSTEAD_4_2,230072,HEMPSTEAD_4_1,1,Closed,Transformer,YES,0.00037,0.03129,0.0,407.60002099999997,407.60002099999997,407.60002099999997
8196,8197,210342,GOLDTHWAITE_6_1,210346,GOLDTHWAITE_6_5,1,Closed,Transformer,YES,0.00047000000000000004,0.03361,0.0,408.099985,408.099985,408.099985
8197,8198,120370,SAN_ANTONIO_40_2,120369,SAN_ANTONIO_40_1,1,Closed,Transformer,YES,0.0009699999999999999,0.026000000000000002,0.0,408.500004,408.500004,408.500004
8198,8199,160256,INGLESIDE_4_1,160260,INGLESIDE_4_5,1,Closed,Transformer,YES,0.00044,0.02961,0.0,408.59999700000003,408.59999700000003,408.59999700000003
8199,8200,160197,NURSERY_3_2,160196,NURSERY_3_1,1,Closed,Transformer,YES,0.00037999999999999997,0.02189,0.0,408.799982,408.799982,408.799982
8200,8201,160274,RIVIERA_5_1,160275,RIVIERA_5_2,1,Closed,Transformer,YES,0.00074,0.02192,0.0,408.900023,408.900023,408.900023
8201,8202,150255,ARGYLE_3_2,150254,ARGYLE_3_1,2,Closed,Transformer,YES,0.0018899999999999998,0.060410000000000005,0.0,409.000015,409.000015,409.000015
8202,8203,150255,ARGYLE_3_2,150254,ARGYLE_3_1,1,Closed,Transformer,YES,0.0018899999999999998,0.060410000000000005,0.0,409.000015,409.000015,409.000015
8203,8204,240319,OZONA_4_2,240318,OZONA_4_1,1,Closed,Transformer,YES,0.0005099999999999999,0.027000000000000003,0.0,409.100008,409.100008,409.100008
8204,8205,110393,BAYTOWN_4_2,110392,BAYTOWN_4_1,2,Closed,Transformer,YES,0.0008900000000000001,0.03134,0.0,409.100008,409.100008,409.100008
8205,8206,110393,BAYTOWN_4_2,110392,BAYTOWN_4_1,1,Closed,Transformer,YES,0.0008900000000000001,0.03134,0.0,409.100008,409.100008,409.100008
8206,8207,150503,BRYSON_2_1,150505,BRYSON_2_3,1,Closed,Transformer,YES,0.00045,0.03225,0.0,409.200001,409.200001,409.200001
8207,8208,170451,GAINESVILLE_4_2,170450,GAINESVILLE_4_1,1,Closed,Transformer,YES,0.0006,0.03503,0.0,409.700012,409.700012,409.700012
8208,8209,140338,DEL_VALLE_10_1,140340,DEL_VALLE_10_3,1,Closed,Transformer,YES,0.00037999999999999997,0.02456,0.0,410.59999500000004,410.59999500000004,410.59999500000004
8209,8210,220221,FORT_STOCKTON_4_1,220222,FORT_STOCKTON_4_2,1,Closed,Transformer,YES,0.00033999999999999997,0.011009999999999999,0.0,411.19999900000005,411.19999900000005,411.19999900000005
8210,8211,190178,FLOYDADA_2_1,190182,FLOYDADA_2_5,1,Closed,Transformer,YES,0.00039,0.021419999999999998,0.0,411.19999900000005,411.19999900000005,411.19999900000005
8211,8212,240208,TRENT_1_1,240210,TRENT_1_3,1,Closed,Transformer,YES,0.00047000000000000004,0.02683,0.0,411.299992,411.299992,411.299992
8212,8213,180027,LAREDO_20_2,180026,LAREDO_20_1,1,Closed,Transformer,YES,0.00026000000000000003,0.01655,0.0,411.299992,411.299992,411.299992
8213,8214,230277,BREMOND_4_1,230281,BREMOND_4_5,1,Closed,Transformer,YES,0.00044,0.02516,0.0,411.800003,411.800003,411.800003
8214,8215,200185,RAYMONDVILLE_4_1,200186,RAYMONDVILLE_4_2,1,Closed,Transformer,YES,0.00128,0.04253,0.0,411.899996,411.899996,411.899996
8215,8216,160252,CORPUS_CHRISTI_31_1,160254,CORPUS_CHRISTI_31_3,1,Closed,Transformer,YES,0.00055,0.02767,0.0,412.099981,412.099981,412.099981
8216,8217,200206,SULLIVAN_CITY_3_2,200205,SULLIVAN_CITY_3_1,1,Closed,Transformer,YES,0.00067,0.03596,0.0,412.20002200000005,412.20002200000005,412.20002200000005
8217,8218,200144,HARLINGEN_3_2,200143,HARLINGEN_3_1,1,Closed,Transformer,YES,0.00067,0.0434,0.0,412.5,412.5,412.5
8218,8219,250258,JACKSONVILLE_4_2,250257,JACKSONVILLE_4_1,1,Closed,Transformer,YES,0.00053,0.035539999999999995,0.0,412.59999300000004,412.59999300000004,412.59999300000004
8219,8220,111079,SANTA_FE_3_2,111078,SANTA_FE_3_1,2,Closed,Transformer,YES,0.00088,0.02315,0.0,412.79997799999995,412.79997799999995,412.79997799999995
8220,8221,111079,SANTA_FE_3_2,111078,SANTA_FE_3_1,1,Closed,Transformer,YES,0.00088,0.02315,0.0,412.79997799999995,412.79997799999995,412.79997799999995
8221,8222,240279,ROSCOE_1_1,240280,ROSCOE_1_2,1,Closed,Transformer,YES,0.00133,0.034789999999999995,0.0,412.900019,412.900019,412.900019
8222,8223,160252,CORPUS_CHRISTI_31_1,160253,CORPUS_CHRISTI_31_2,1,Closed,Transformer,YES,0.0004,0.02692,0.0,413.29999,413.29999,413.29999
8223,8224,250366,FAIRFIELD_5_1,250370,FAIRFIELD_5_5,1,Closed,Transformer,YES,0.00033,0.01934,0.0,413.500023,413.500023,413.500023
8224,8225,220205,MC_CAMEY_3_2,220204,MC_CAMEY_3_1,1,Closed,Transformer,YES,0.00037,0.0229,0.0,413.700008,413.700008,413.700008
8225,8226,130005,WAXAHACHIE_1_1,130022,BLOOMING_GROVE_2_1,1,Closed,Line,NO,0.00853,0.052520000000000004,0.04904,415.00001000000003,415.00001000000003,415.00001000000003
8226,8227,250366,FAIRFIELD_5_1,250369,FAIRFIELD_5_4,1,Closed,Transformer,YES,0.00045999999999999996,0.02607,0.0,415.999985,415.999985,415.999985
8227,8228,240306,EDEN_2_2,240305,EDEN_2_1,1,Closed,Transformer,YES,0.00033999999999999997,0.0153,0.0,416.200018,416.200018,416.200018
8228,8229,200030,MISSION_1_2,200029,MISSION_1_1,1,Closed,Transformer,YES,0.00036,0.02646,0.0,416.300011,416.300011,416.300011
8229,8230,230277,BREMOND_4_1,230282,BREMOND_4_6,1,Closed,Transformer,YES,0.00065,0.02804,0.0,416.599989,416.599989,416.599989
8230,8231,170548,PARIS_7_1,170554,PARIS_7_7,1,Closed,Transformer,YES,0.00049,0.034,0.0,416.900015,416.900015,416.900015
8231,8232,110542,DEER_PARK_5_2,110541,DEER_PARK_5_1,2,Closed,Transformer,YES,0.00095,0.030860000000000002,0.0,417.000008,417.000008,417.000008
8232,8233,110542,DEER_PARK_5_2,110541,DEER_PARK_5_1,1,Closed,Transformer,YES,0.00095,0.030860000000000002,0.0,417.000008,417.000008,417.000008
8233,8234,170548,PARIS_7_1,170553,PARIS_7_6,1,Closed,Transformer,YES,0.00042,0.02663,0.0,417.299986,417.299986,417.299986
8234,8235,150264,HASLET_1_2,150263,HASLET_1_1,2,Closed,Transformer,YES,0.00206,0.059820000000000005,0.0,417.299986,417.299986,417.299986
8235,8236,150264,HASLET_1_2,150263,HASLET_1_1,1,Closed,Transformer,YES,0.00206,0.059820000000000005,0.0,417.299986,417.299986,417.299986
8236,8237,220141,ODESSA_18_1,220145,ODESSA_18_5,1,Closed,Transformer,YES,0.00043,0.02889,0.0,417.39997900000003,417.39997900000003,417.39997900000003
8237,8238,270206,SEGUIN_10_1,270210,SEGUIN_10_5,1,Closed,Transformer,YES,0.00044,0.02694,0.0,417.700005,417.700005,417.700005
8238,8239,270206,SEGUIN_10_1,270209,SEGUIN_10_4,1,Closed,Transformer,YES,0.00037999999999999997,0.02628,0.0,417.89999,417.89999,417.89999
8239,8240,210326,WHITNEY_5_1,210330,WHITNEY_5_5,1,Closed,Transformer,YES,0.00032,0.019969999999999998,0.0,417.999983,417.999983,417.999983
8240,8241,190192,SNYDER_2_2,190191,SNYDER_2_1,1,Closed,Transformer,YES,0.0005,0.028189999999999996,0.0,417.999983,417.999983,417.999983
